driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,Xin,Yin,Xout,Yout
,,,-929.2835676,29.72461602,-924.9514859,20.71167708
,,,-929.1754208,29.77659719,-924.8433224,20.76366627
,,,-929.0673096,29.82856252,-924.7351243,20.81567339
,,,-928.9591564,29.88054808,-924.6269682,20.86766035
,,,-928.851019,29.93252654,-924.5187966,20.91965523
,,,-928.7428646,29.9845132,-924.4106421,20.97164191
,,,-928.6347272,30.03649214,-924.3024709,21.02363714
,,,-928.5265731,30.08847917,-924.1943166,21.07562426
,,,-928.4184477,30.14045322,-924.0861341,21.12762574
,,,-928.3102965,30.19243972,-923.9779774,21.1796149
,,,-928.2021809,30.24441029,-923.8697862,21.23162181
,,,-928.0940354,30.29639543,-923.7616249,21.28361452
,,,-927.9859261,30.34836443,-923.6534284,21.33562547
,,,-927.8777884,30.40034756,-923.5452607,21.38762301
,,,-927.7696756,30.45231991,-923.4370691,21.43963323
,,,-927.6615437,30.50430196,-923.3288969,21.4916347
,,,-927.5534235,30.55627938,-923.2207138,21.54364232
,,,-927.4452951,30.6082614,-923.1125394,21.59564645
,,,-927.3371683,30.66024336,-923.004364,21.64765178
,,,-927.2290424,30.71222565,-922.8961883,21.69965799
,,,-927.1209106,30.76421132,-922.7880189,21.75166173
,,,-927.0127872,30.81619371,-922.6798417,21.80367004
,,,-926.9046564,30.86818026,-922.5716724,21.85567511
,,,-926.7965463,30.92015804,-922.4634833,21.90769084
,,,-926.6884165,30.97214585,-922.3553143,21.9596975
,,,-926.5803285,31.02411536,-922.2471049,22.01172535
,,,-926.4721964,31.07610655,-922.13894,22.06373232
,,,-926.3641344,31.12806656,-922.030707,22.11577457
,,,-926.2559964,31.18006341,-921.9225502,22.16778043
,,,-926.1479615,31.23201394,-921.8142929,22.21983796
,,,-926.0398154,31.28401796,-921.7061468,22.27184198
,,,-925.9317818,31.33597117,-921.5978907,22.32390217
,,,-925.8236377,31.38797756,-921.4897452,22.37590919
,,,-925.715574,31.43994759,-921.381521,22.42795645
,,,-925.6074381,31.49195264,-921.2733694,22.47996905
,,,-925.4993481,31.54393714,-921.1651729,22.53200475
,,,-925.3912162,31.59594218,-921.0570188,22.58402045
,,,-925.2831054,31.64793795,-920.9488442,22.63604695
,,,-925.1749738,31.69994408,-920.8406906,22.68806363
,,,-925.0668617,31.75194171,-920.7325183,22.74009024
,,,-924.9587351,31.80394678,-920.6243608,22.79211015
,,,-924.8506291,31.85594299,-920.5161835,22.84414064
,,,-924.7425139,31.90794442,-920.4080161,22.89616716
,,,-924.6344115,31.95994078,-920.2998367,22.94820059
,,,-924.5263106,32.01193764,-920.1916568,23.00023542
,,,-924.4182086,32.06393609,-920.0834787,23.0522705
,,,-924.3101239,32.11592789,-919.9752848,23.10431484
,,,-924.2020149,32.16793223,-919.8671157,23.15634809
,,,-924.0939383,32.21992284,-919.7589158,23.20839801
,,,-923.9858201,32.27193401,-919.6507578,23.26042834
,,,-923.8777444,32.3239266,-919.5425588,23.3124802
,,,-923.7696186,32.3759436,-919.4344101,23.36450821
,,,-923.6615418,32.42793878,-919.3262138,23.4165609
,,,-923.5534101,32.47996054,-919.2180726,23.46858724
,,,-923.4453307,32.5319588,-919.1098803,23.52063979
,,,-923.3371949,32.58398421,-919.0017445,23.57266519
,,,-923.2291129,32.63598525,-918.893556,23.62471752
,,,-923.120978,32.6880118,-918.7854205,23.67674434
,,,-923.0128866,32.74001872,-918.6772426,23.72879288
,,,-922.9047561,32.79204453,-918.5691037,23.78082273
,,,-922.7966561,32.84405671,-918.4609352,23.83286785
,,,-922.688529,32.89608209,-918.3527939,23.88490011
,,,-922.580423,32.94809818,-918.2446322,23.936943
,,,-922.4722989,33.00012329,-918.1364888,23.98897734
,,,-922.3642035,33.05213567,-918.0283176,24.04102622
,,,-922.2560898,33.1041574,-917.920165,24.09306668
,,,-922.1480104,33.15616425,-917.8119795,24.14512458
,,,-922.0399172,33.20817887,-917.7038087,24.19717656
,,,-921.9318485,33.26018357,-917.5956148,24.24924147
,,,-921.8237819,33.31218911,-917.4874202,24.30130861
,,,-921.7157163,33.36419607,-917.3792261,24.35337742
,,,-921.6076797,33.41619183,-917.2710053,24.40546184
,,,-921.4995944,33.46821225,-917.162834,24.45752368
,,,-921.3915555,33.520213,-917.0546184,24.50960942
,,,-921.283446,33.57224821,-916.9464738,24.56166154
,,,-921.1753739,33.62426703,-916.8382931,24.61373266
,,,-921.0672495,33.67631111,-916.7301647,24.66577861
,,,-920.9591333,33.72835154,-916.6220284,24.7178287
,,,-920.8510036,33.78039831,-916.5139055,24.76987228
,,,-920.7428374,33.83246155,-916.4058182,24.8218975
,,,-920.6347106,33.88450577,-916.2976914,24.87394173
,,,-920.5265461,33.93656709,-916.1896016,24.92596708
,,,-920.4184187,33.98861051,-916.0814746,24.97801032
,,,-920.3102973,34.04065122,-915.9733417,25.03005654
,,,-920.2021707,34.09269444,-915.865214,25.08210028
,,,-920.0940861,34.1447187,-915.7570454,25.13416499
,,,-919.9859683,34.19675917,-915.64891,25.18621392
,,,-919.8779123,34.24877198,-915.5407146,25.23829386
,,,-919.7698108,34.30080738,-915.4325651,25.29035235
,,,-919.6617645,34.35281854,-915.3243623,25.34243885
,,,-919.5536806,34.404849,-915.2161981,25.39450796
,,,-919.445633,34.45686419,-915.1079992,25.44659598
,,,-919.3375657,34.50889049,-914.9998213,25.49867555
,,,-919.2295148,34.56091103,-914.8916287,25.55076427
,,,-919.1214664,34.6129325,-914.7834353,25.60285554
,,,-919.0134087,34.66496026,-914.6752526,25.65494354
,,,-918.9053792,34.7169771,-914.5670437,25.70704674
,,,-918.7972992,34.76901942,-914.4588863,25.75912634
,,,-918.6892609,34.82104401,-914.350689,25.81122747
,,,-918.5811567,34.87310071,-914.2425579,25.86329714
,,,-918.4730812,34.92514485,-914.1343991,25.91538137
,,,-918.3649627,34.97720965,-914.0262833,25.96744486
,,,-918.2568382,35.02927709,-913.9181732,26.01950538
,,,-918.1487157,35.08134344,-913.8100611,26.07156674
,,,-918.0405363,35.13343537,-913.7020045,26.12359957
,,,-917.9324183,35.18549776,-913.5938864,26.17566194
,,,-917.8242482,35.23758367,-913.4858192,26.22769833
,,,-917.7161293,35.28964494,-913.3777009,26.27975933
,,,-917.6080234,35.34170035,-913.2695699,26.3318268
,,,-917.4999061,35.39376123,-913.1614502,26.38388886
,,,-917.3918549,35.44579231,-913.0532661,26.43598391
,,,-917.2837511,35.49784905,-912.9451347,26.48805396
,,,-917.1757407,35.549864,-912.8369125,26.54017089
,,,-917.0676612,35.60191328,-912.7287602,26.59225523
,,,-916.9596418,35.65393647,-912.6205501,26.64437024
,,,-916.8515765,35.70598318,-912.5123869,26.69646408
,,,-916.7435227,35.75802609,-912.4042136,26.74856459
,,,-916.6354534,35.8100778,-912.2960569,26.80065839
,,,-916.5273713,35.86213657,-912.1879137,26.85274659
,,,-916.4192902,35.91419576,-912.0797701,26.90483589
,,,-916.3111876,35.9662656,-911.9716483,26.95691499
,,,-916.2030894,36.01833375,-911.8635224,27.00899644
,,,-916.0949877,36.07040385,-911.7554002,27.06107644
,,,-915.9868972,36.12246923,-911.6472674,27.11316217
,,,-915.8788036,36.17453659,-911.539138,27.16524678
,,,-915.7707481,36.22658724,-911.4309718,27.21735076
,,,-915.6626562,36.278656,-911.3228425,27.26943752
,,,-915.5546439,36.33068924,-911.2146358,27.32156448
,,,-915.4465466,36.38276385,-911.1065144,27.37365064
,,,-915.3385812,36.43477909,-910.9982644,27.425803
,,,-915.2304735,36.48686288,-910.8901567,27.47788681
,,,-915.1224972,36.53888722,-910.7819206,27.53003631
,,,-915.0143918,36.59097378,-910.6738136,27.58212362
,,,-914.9063413,36.64303547,-910.5656529,27.63423846
,,,-914.7982412,36.69512125,-910.457542,27.68632945
,,,-914.6901268,36.74721371,-910.3494452,27.73841335
,,,-914.5820193,36.79930272,-910.2413415,27.7905006
,,,-914.4738562,36.8514169,-910.1332921,27.84255996
,,,-914.3657301,36.90351262,-910.0252051,27.89463683
,,,-914.2575836,36.95561701,-909.9171377,27.94670313
,,,-914.1494561,37.00771165,-909.8090508,27.99877823
,,,-914.0413607,37.05979116,-909.700932,28.050869
,,,-913.9332623,37.1118724,-909.5928165,28.10295846
,,,-913.8252063,37.1639347,-909.4846598,28.15506927
,,,-913.717152,37.21599767,-909.3765025,28.20718189
,,,-913.6091204,37.26805187,-909.2683242,28.25930679
,,,-913.5011218,37.32009329,-909.1601153,28.31144953
,,,-913.3930768,37.37215879,-909.0519542,28.36357097
,,,-913.2850943,37.42419769,-908.9437334,28.41572473
,,,-913.1770209,37.47628122,-908.8356041,28.46783521
,,,-913.0690071,37.52833861,-908.7274172,28.51997597
,,,-912.9609149,37.580434,-908.6193089,28.57207911
,,,-912.8528571,37.63251406,-908.5111672,28.62419961
,,,-912.7447564,37.68461474,-908.4030683,28.67629944
,,,-912.6366461,37.73671977,-908.2949788,28.72839442
,,,-912.5285462,37.78881978,-908.1868789,28.78049442
,,,-912.4204245,37.84092965,-908.0788003,28.83258353
,,,-912.3123242,37.89302919,-907.9707003,28.88468296
,,,-912.2042325,37.94512485,-907.8625919,28.93678667
,,,-912.0961333,37.99722416,-907.754491,28.98888677
,,,-911.9880677,38.04930824,-907.6463572,29.04100374
,,,-911.8799753,38.10140551,-907.5382506,29.09310786
,,,-911.7719299,38.15348166,-907.430098,29.14523568
,,,-911.6638496,38.20557519,-907.3219808,29.19734699
,,,-911.5558059,38.25765274,-907.2138284,29.2494769
,,,-911.4477359,38.3097437,-907.1057028,29.30159473
,,,-911.3396822,38.36182816,-906.9975619,29.35372116
,,,-911.2316171,38.41391902,-906.8894332,29.40584271
,,,-911.1235542,38.46600984,-906.7813031,29.45796591
,,,-911.0154924,38.51810111,-906.6731726,29.51009031
,,,-910.9074214,38.57019759,-906.565052,29.56221069
,,,-910.7993614,38.62228976,-906.456921,29.61433709
,,,-910.6912817,38.67439196,-906.3488103,29.6664542
,,,-910.5832186,38.72648705,-906.2406836,29.71857995
,,,-910.475131,38.77859415,-906.1325816,29.77069404
,,,-910.367059,38.83069444,-906.0244646,29.82281601
,,,-910.2589664,38.88280468,-905.9163681,29.87492812
,,,-910.1508821,38.93491121,-905.8082636,29.92704444
,,,-910.0427874,38.98702277,-905.7001694,29.97915571
,,,-909.9346896,39.03913574,-905.5920784,30.0312654
,,,-909.8265952,39.09124707,-905.483984,30.08337674
,,,-909.718515,39.14335196,-905.3758756,30.13549519
,,,-909.6104208,39.19546359,-905.2677812,30.18760691
,,,-909.5023827,39.24754983,-905.1596321,30.23974668
,,,-909.3942945,39.29966034,-905.0515331,30.29186244
,,,-909.286292,39.35173225,-904.9433506,30.34402112
,,,-909.1782184,39.40383896,-904.8352395,30.3961459
,,,-909.0702415,39.45590246,-904.7270345,30.44831937
,,,-908.9621901,39.50800298,-904.6189047,30.50045769
,,,-908.8541916,39.56008072,-904.5107243,30.55262317
,,,-908.7461494,39.61218093,-904.4025886,30.60476842
,,,-908.6381009,39.66428533,-904.2944601,30.65691139
,,,-908.530042,39.71639561,-904.1863427,30.70904989
,,,-908.4219533,39.76852022,-904.0782551,30.76117403
,,,-908.3138647,39.82064482,-903.9701674,30.81329817
,,,-908.2057483,39.87278196,-903.8621068,30.86540842
,,,-908.0976194,39.92492396,-903.7540578,30.9175119
,,,-907.9895071,39.97705729,-903.6459917,30.96962294
,,,-907.88137,40.02920119,-903.5379493,31.02172113
,,,-907.7732764,40.08132398,-903.4298633,31.07384025
,,,-907.6651747,40.13345031,-903.3217851,31.12595527
,,,-907.5570915,40.18556792,-903.2136886,31.17807933
,,,-907.4490369,40.23767278,-903.1055643,31.23021781
,,,-907.340955,40.28979104,-902.9974674,31.28234325
,,,-907.2329556,40.34187212,-902.8892901,31.33451014
,,,-907.1248673,40.3939961,-902.7812018,31.38663413
,,,-907.0168888,40.44607031,-902.6730061,31.4388131
,,,-906.9088024,40.49819662,-902.5649184,31.49094001
,,,-906.8007922,40.55028838,-902.4567561,31.54310512
,,,-906.6927136,40.6024134,-902.3486626,31.59523731
,,,-906.5846745,40.65452069,-902.2405305,31.64738948
,,,-906.4765988,40.70664597,-902.1324353,31.69952413
,,,-906.3685355,40.75876586,-902.0243281,31.75166521
,,,-906.2604579,40.81089289,-901.9162355,31.80379952
,,,-906.1523818,40.86301951,-901.8081416,31.85593466
,,,-906.0443013,40.91514833,-901.7000521,31.90806782
,,,-905.9362205,40.96727745,-901.5919632,31.96020087
,,,-905.8281386,41.01940717,-901.4838753,32.01233347
,,,-905.7200542,41.07153808,-901.3757899,32.06446491
,,,-905.6119699,41.123669,-901.2677044,32.11659636
,,,-905.5038834,41.17580091,-901.1596212,32.16872673
,,,-905.3957963,41.22793309,-901.0515385,32.22085674
,,,-905.2877152,41.28006245,-900.9434498,32.27298975
,,,-905.1796382,41.33219005,-900.8353572,32.32512489
,,,-905.071565,41.38431619,-900.7272612,32.37726204
,,,-904.963516,41.43643169,-900.6191417,32.42941152
,,,-904.8554452,41.48855809,-900.5110443,32.48155073
,,,-904.7474311,41.54065919,-900.4028919,32.53371858
,,,-904.6393569,41.59278953,-900.2947997,32.58585761
,,,-904.531382,41.64487514,-900.1866107,32.63804651
,,,-904.4233001,41.69701239,-900.0785287,32.69018377
,,,-904.3153198,41.74910357,-899.9703474,32.74237193
,,,-904.2072396,41.80124297,-899.8622661,32.79451189
,,,-904.0991945,41.85336649,-899.7541505,32.84666943
,,,-903.9911176,41.90550545,-899.6460667,32.89881169
,,,-903.8830158,41.95765581,-899.5380074,32.95094153
,,,-903.7749308,42.00979793,-899.4299312,33.00307939
,,,-903.6667843,42.06196778,-899.3219149,33.05518642
,,,-903.5586803,42.11411646,-899.2138557,33.10731352
,,,-903.450539,42.16628138,-899.1058323,33.15942157
,,,-903.3424261,42.21843171,-898.9977799,33.21154274
,,,-903.2343253,42.27057568,-898.8897149,33.26366943
,,,-903.1262292,42.32271701,-898.781645,33.31579811
,,,-903.018161,42.37484529,-898.6735474,33.36794056
,,,-902.9100934,42.42697376,-898.5654497,33.42008353
,,,-902.8020475,42.4790928,-898.4573311,33.47223769
,,,-902.694018,42.53120547,-898.3491972,33.52440072
,,,-902.5859705,42.58332784,-898.2410822,33.57655566
,,,-902.4779594,42.63543473,-898.1329324,33.62872942
,,,-902.3698968,42.68756695,-898.0248345,33.6808787
,,,-902.2618719,42.7396826,-897.9167001,33.73304718
,,,-902.1537988,42.79182174,-897.8086142,33.78519247
,,,-902.045753,42.84394866,-897.7005016,33.83735157
,,,-901.9376744,42.89609141,-897.5924219,33.88949488
,,,-901.8296023,42.94823122,-897.4843358,33.94164147
,,,-901.7215233,43.00037441,-897.3762567,33.99378467
,,,-901.6134336,43.05252241,-897.268188,34.04592256
,,,-901.5053543,43.10466539,-897.1601089,34.09806548
,,,-901.3972621,43.15681423,-897.0520424,34.15020191
,,,-901.2891815,43.20895745,-896.9439643,34.2023439
,,,-901.1810878,43.26110653,-896.8358989,34.25447936
,,,-901.0730053,43.31325015,-896.7278223,34.30662014
,,,-900.9649112,43.36539896,-896.619757,34.35875502
,,,-900.8568264,43.41754309,-896.5116821,34.41089436
,,,-900.7487421,43.46968688,-896.4036068,34.46303382
,,,-900.6406599,43.52182955,-896.2955292,34.5151743
,,,-900.5325928,43.57396536,-896.1874369,34.56732223
,,,-900.4245223,43.62610303,-896.0793481,34.61946876
,,,-900.3164683,43.67823354,-895.9712435,34.67162364
,,,-900.2084151,43.7303644,-895.8631387,34.72377942
,,,-900.1003691,43.78249276,-895.7550274,34.77593927
,,,-899.9923377,43.83461542,-895.6469025,34.82810706
,,,-899.8842869,43.8867483,-895.5387978,34.88026592
,,,-899.776265,43.93886882,-895.4306653,34.9324398
,,,-899.668202,43.99100959,-895.3225743,34.98459409
,,,-899.5601689,44.04313723,-895.2144545,35.0367636
,,,-899.4520975,44.0952835,-895.106373,35.08891473
,,,-899.3440476,44.14742018,-894.9982707,35.14107669
,,,-899.2359719,44.19956932,-894.8901942,35.19322621
,,,-899.1279005,44.25171653,-894.7821135,35.24537789
,,,-899.0198244,44.30386597,-894.6740374,35.29752734
,,,-898.9117263,44.3560254,-894.5659829,35.34966574
,,,-898.8036499,44.40817438,-894.4579067,35.40181459
,,,-898.6955278,44.46034405,-894.3498751,35.45394058
,,,-898.5874464,44.51249391,-894.2418027,35.50608617
,,,-898.4793047,44.56467104,-894.1337892,35.55820139
,,,-898.3712135,44.61682335,-894.0257248,35.6103408
,,,-898.2630575,44.66900466,-893.9177234,35.6624475
,,,-898.154952,44.72116085,-893.809671,35.71457806
,,,-898.0468137,44.77333108,-893.7016499,35.76669175
,,,-897.9387036,44.82548682,-893.5936,35.81881849
,,,-897.8306081,44.87763511,-893.4855352,35.87095194
,,,-897.7225165,44.92978115,-893.3774661,35.9230871
,,,-897.6144551,44.98191317,-893.2693673,35.97523718
,,,-897.5063943,45.03404544,-893.1612683,36.02738792
,,,-897.3983561,45.08616805,-893.0531477,36.07955031
,,,-897.2903365,45.13828345,-892.9450098,36.13172274
,,,-897.182292,45.19041186,-892.8368977,36.18388379
,,,-897.074284,45.24252475,-892.7287507,36.2360637
,,,-896.9662158,45.2946669,-892.620664,36.28821478
,,,-896.8581674,45.34680037,-892.5125583,36.34037593
,,,-896.7500852,45.39894998,-892.4044861,36.3925207
,,,-896.6419817,45.45110914,-892.2964348,36.44465466
,,,-896.5338965,45.5032592,-892.1883649,36.49679736
,,,-896.4257272,45.55544714,-892.0803769,36.54889782
,,,-896.3176486,45.60759134,-891.9722983,36.60104202
,,,-896.2094635,45.65978383,-891.8643238,36.65313289
,,,-896.1013831,45.71192578,-891.7562446,36.70527426
,,,-895.9932627,45.76408582,-891.6482044,36.75739561
,,,-895.8851785,45.81622831,-891.540128,36.80953434
,,,-895.7771165,45.86836063,-891.4320298,36.8616841
,,,-895.6690402,45.92049994,-891.323946,36.91382705
,,,-895.5610247,45.97261181,-891.2158028,36.9660005
,,,-895.4529675,46.02474441,-891.1077018,37.01815428
,,,-895.3449463,46.07686135,-890.9995661,37.07032646
,,,-895.2368976,46.12899244,-890.8914587,37.12248591
,,,-895.1288268,46.18113444,-890.7833735,37.17463479
,,,-895.0207541,46.23327749,-890.6752904,37.22678287
,,,-894.9126429,46.2854381,-890.5672449,37.27891182
,,,-894.8045307,46.33759826,-890.4591997,37.3310396
,,,-894.6963925,46.38976917,-890.3511791,37.38315382
,,,-894.588228,46.44195032,-890.2431829,37.43525376
,,,-894.4800987,46.49411304,-890.1351503,37.48736981
,,,-894.3719173,46.54629793,-890.0271676,37.5394589
,,,-894.2638192,46.59844222,-889.9191012,37.59158786
,,,-894.1556872,46.65060137,-889.8110675,37.64369958
,,,-894.0476081,46.70273514,-889.7029811,37.69583686
,,,-893.9395447,46.75486188,-889.5948794,37.74798208
,,,-893.8314706,46.80699401,-889.4867885,37.80012233
,,,-893.7234895,46.85908428,-889.378607,37.85230924
,,,-893.6154082,46.91122288,-889.2705258,37.90444782
,,,-893.5074498,46.96330575,-889.1623243,37.95664796
,,,-893.3993706,47.01544694,-889.0542437,38.00878982
,,,-893.2913334,47.0675691,-888.9461221,38.06095273
,,,-893.1832582,47.11970975,-888.8380386,38.11309736
,,,-893.0751495,47.1718657,-888.729988,38.16522529
,,,-892.9670637,47.22401041,-888.6219143,38.21736417
,,,-892.8588973,47.27619145,-888.5139191,38.2694626
,,,-892.7507868,47.32834468,-888.4058675,38.32158744
,,,-892.6426114,47.38052645,-888.2978785,38.37367926
,,,-892.5344809,47.43268517,-888.1898436,38.42579184
,,,-892.4263404,47.48484699,-888.0818173,38.47789858
,,,-892.3182147,47.53700041,-887.9737752,38.53001171
,,,-892.2101047,47.58914553,-887.8657169,38.5821319
,,,-892.1019938,47.6412903,-887.7576589,38.63425116
,,,-891.9939067,47.69342354,-887.6495771,38.68638184
,,,-891.8858183,47.74555723,-887.5414963,38.73851188
,,,-891.7777381,47.79768712,-887.4334075,38.79064593
,,,-891.6696625,47.84981507,-887.3253143,38.84278234
,,,-891.5615778,47.9019474,-887.2172302,38.89491435
,,,-891.4534923,47.95408005,-887.1091469,38.94704599
,,,-891.345405,48.00621354,-887.0010654,38.99917666
,,,-891.2373051,48.05835259,-886.892996,39.05130103
,,,-891.1292178,48.11048554,-886.784914,39.10343136
,,,-891.0211007,48.16263189,-886.6768611,39.15554677
,,,-890.9130156,48.21476277,-886.5687761,39.20767764
,,,-890.8048817,48.2669158,-886.4607388,39.25978404
,,,-890.6967958,48.31904565,-886.3526535,39.3119136
