time.TIME,Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering,driver_demands.throttle
9.59,0.083409503,14.98644577,0.01177029,0.419127664,-139.5165036,-8.139180036,0.010001072,-0.000420873,0.634430122,10.4930713
9.6,0.083402673,14.98650913,0.011769173,0.420631996,-139.6541525,-8.19846117,0.010002674,-0.000458486,0.633950346,10.49318883
9.61,0.083395206,14.98657272,0.011768058,0.422136189,-139.7916767,-8.258029896,0.010003799,-0.000408262,0.634276702,10.49329956
9.62,0.083387328,14.98663634,0.011766961,0.423640237,-139.9291284,-8.317769642,0.010003743,-0.000397949,0.634116906,10.49339981
9.63,0.083380595,14.98670004,0.011765887,0.425144147,-140.0665043,-8.377682653,0.010002482,-0.000424103,0.63397119,10.49349425
9.64,0.083373753,14.9867639,0.011764829,0.426647923,-140.2037575,-8.437880409,0.010000752,-0.000365775,0.634128165,10.49358075
9.65,0.083367401,14.98682779,0.011763803,0.428151567,-140.3409612,-8.498192295,0.009998929,-0.000408625,0.633648714,10.49365863
9.66,0.083360359,14.98689188,0.011762785,0.429655083,-140.4780375,-8.558792258,0.009997137,-0.000362027,0.633981415,10.49373017
9.67,0.083352842,14.98695597,0.011761786,0.431158465,-140.6150407,-8.619561068,0.009995632,-0.00035696,0.633820385,10.49379167
9.68,0.083346401,14.98702012,0.01176081,0.432661719,-140.7519664,-8.680503925,0.009994423,-0.000386818,0.633680529,10.49384779
9.69,0.083339786,14.98708441,0.011759848,0.434164849,-140.8887678,-8.74172891,0.009995038,-0.000333897,0.63383664,10.49389637
9.7,0.083333603,14.9871487,0.011758913,0.435667857,-141.025519,-8.80306761,0.009996136,-0.000382104,0.633356694,10.49393674
9.71,0.083326655,14.98721316,0.01175798,0.437170746,-141.1621401,-8.864694785,0.009997725,-0.000339298,0.633697858,10.49397114
9.72,0.083319198,14.9872776,0.011757059,0.43867351,-141.2986874,-8.926488872,0.009999332,-0.000339414,0.63353898,10.49399587
9.73,0.083312828,14.98734209,0.011756154,0.440176154,-141.4351552,-8.988457891,0.010000958,-0.000372758,0.633409636,10.49401569
9.74,0.083306332,14.98740667,0.011755257,0.441678682,-141.5714972,-9.050706898,0.010002209,-0.00032453,0.633570024,10.4940284
9.75,0.083300347,14.98747123,0.011754384,0.443181097,-141.7077881,-9.113069346,0.010003085,-0.000377224,0.633094727,10.49403341
9.76,0.083293663,14.98753594,0.01175351,0.444683402,-141.843946,-9.175720888,0.010002311,-0.00033705,0.633447491,10.49403294
9.77,0.083286556,14.98760059,0.011752649,0.44618559,-141.9800295,-9.238537479,0.010001316,-0.000341141,0.633293023,10.4940233
9.78,0.083280625,14.98766526,0.011751806,0.447687668,-142.1160315,-9.30152983,0.010000084,-0.000376794,0.633174384,10.49400929
9.79,0.083274648,14.98773,0.011750975,0.44918964,-142.2519063,-9.364799839,0.009998883,-0.000332309,0.63333794,10.49398869
9.8,0.08326924,14.98779469,0.011750173,0.450691509,-142.3877292,-9.428182888,0.009997778,-0.000388679,0.632865445,10.4939609
9.81,0.083263139,14.98785951,0.011749376,0.452193278,-142.5234163,-9.491855208,0.009997183,-0.000350777,0.633226999,10.49392811
9.82,0.083256607,14.98792425,0.011748597,0.453694942,-142.6590285,-9.555690626,0.009997682,-0.000358605,0.633074539,10.49388658
9.83,0.083251233,14.98798897,0.011747841,0.455196507,-142.7945573,-9.619702412,0.00999937,-0.000396537,0.632964271,10.49384115
9.84,0.083245788,14.98805375,0.011747101,0.456697977,-142.9299574,-9.68398961,0.010001544,-0.000355695,0.633129699,10.49378953
9.85,0.083240885,14.98811846,0.011746392,0.458199356,-143.0653047,-9.748389501,0.010003837,-0.000415578,0.63265904,10.49373117
9.86,0.083235231,14.98818327,0.011745689,0.459700647,-143.2005134,-9.813079077,0.010006162,-0.000379482,0.633028933,10.4936682
9.87,0.083229102,14.98824797,0.011745003,0.461201844,-143.3356466,-9.877930107,0.010008051,-0.000390264,0.632878272,10.49359688
9.88,0.083224102,14.98831265,0.011744338,0.462702954,-143.4706942,-9.942958313,0.01000946,-0.000429437,0.632775891,10.49352208
9.89,0.083219014,14.98837735,0.011743687,0.46420398,-143.6056116,-10.00826,0.010007823,-0.000390853,0.632942251,10.49344148
9.9,0.083214451,14.98844197,0.011743063,0.465704925,-143.7404754,-10.07367409,0.010005332,-0.000452816,0.632472195,10.49335456
9.91,0.08320909,14.98850666,0.011742442,0.467205794,-143.8751977,-10.13937809,0.010002054,-0.000417247,0.632847483,10.4932634
9.92,0.083203212,14.98857124,0.011741835,0.468706578,-144.0098439,-10.20524167,0.009998793,-0.000429984,0.632695675,10.49316425
9.93,0.083198419,14.98863577,0.011741244,0.470207286,-144.1444026,-10.27128285,0.009995552,-0.00046979,0.632597461,10.49306199
9.94,0.083193491,14.9887003,0.011740663,0.471707919,-144.27883,-10.33759496,0.009993034,-0.000433578,0.632761979,10.49295427
9.95,0.083189039,14.98876474,0.011740105,0.473208481,-144.413203,-10.40401891,0.009991165,-0.000498009,0.632290178,10.49284055
9.96,0.083183718,14.98882924,0.011739544,0.474708974,-144.5474318,-10.47073245,0.009992303,-0.000463957,0.632670969,10.49272289
9.97,0.083177834,14.9888936,0.011738992,0.476209391,-144.6815842,-10.53760373,0.009993862,-0.000479612,0.632519848,10.49259752
9.98,0.083173023,14.9889579,0.011738453,0.477709737,-144.8156471,-10.60465298,0.009995898,-0.000521074,0.632429815,10.49246939
9.99,0.083168101,14.98902218,0.01173792,0.479210015,-144.9495773,-10.67197107,0.009997964,-0.000487734,0.632598634,10.49233613
10,0.083163719,14.98908634,0.011737409,0.480710229,-145.0834522,-10.73940066,0.009999992,-0.000554907,0.632132013,10.49219728
10.01,0.083158541,14.98915055,0.011736894,0.482210379,-145.21718,-10.80712012,0.010001718,-0.000521933,0.632525017,10.49205489
10.02,0.083152908,14.98921459,0.011736391,0.483710461,-145.3508307,-10.8749958,0.010002748,-0.000539735,0.632380486,10.49190524
10.03,0.083148475,14.98927855,0.011735905,0.485210479,-145.4843898,-10.94305004,0.010002974,-0.000581792,0.632302568,10.49175332
10.04,0.083144064,14.98934246,0.011735431,0.486710437,-145.6178149,-11.01137124,0.010002925,-0.000550072,0.632477,10.49159677
10.05,0.083140308,14.98940623,0.011734986,0.48821034,-145.7511838,-11.07980358,0.01000281,-0.00061873,0.632015445,10.49143512
10.06,0.083135819,14.98947003,0.011734547,0.489710189,-145.8844026,-11.14852584,0.010002727,-0.000585813,0.632417314,10.49127041
10.07,0.083130911,14.98953365,0.011734127,0.49120998,-146.0175439,-11.2174027,0.010002552,-0.000604876,0.632275429,10.49109886
10.08,0.08312721,14.98959715,0.011733731,0.492709719,-146.1505916,-11.28645847,0.010002268,-0.000646882,0.632204181,10.49092548
10.09,0.083123503,14.98966061,0.011733354,0.49420941,-146.2835039,-11.35577913,0.010001255,-0.000616325,0.632378357,10.49074783
10.1,0.083120392,14.9897239,0.01173301,0.495709056,-146.4163592,-11.42521051,0.010000027,-0.000686101,0.631915661,10.49056546
10.11,0.083116436,14.98978721,0.011732671,0.497208662,-146.5490616,-11.49493162,0.009998623,-0.000653103,0.6323192,10.49038031
10.12,0.083111932,14.98985032,0.011732351,0.49870822,-146.681686,-11.56480568,0.009997236,-0.000673334,0.632172999,10.49018857
10.13,0.083108491,14.98991331,0.011732048,0.500207736,-146.8142148,-11.63485884,0.00999587,-0.000715338,0.632101173,10.48999526
10.14,0.083104893,14.98997625,0.011731756,0.501707214,-146.9466071,-11.70517473,0.009994925,-0.000686127,0.632269352,10.48979786
10.15,0.083101741,14.99003901,0.011731486,0.503206656,-147.0789416,-11.77560085,0.009994341,-0.000757269,0.631800584,10.48959591
10.16,0.083097582,14.99010179,0.011731209,0.504706065,-147.2111203,-11.84631634,0.009995531,-0.000724595,0.63220427,10.48939133
10.17,0.083092751,14.99016436,0.011730935,0.506205431,-147.3432207,-11.91718321,0.009996964,-0.00074631,0.632054494,10.48918029
10.18,0.083088904,14.99022681,0.011730666,0.507704759,-147.4752234,-11.9882294,0.009998688,-0.000788612,0.631985884,10.48896786
10.19,0.083084878,14.99028919,0.011730394,0.509204053,-147.6070883,-12.05953643,0.010000442,-0.000760716,0.632154653,10.48875152
10.2,0.083081334,14.99035139,0.011730133,0.510703312,-147.7388945,-12.13095333,0.010002153,-0.000833059,0.631687634,10.48853089
10.21,0.083076847,14.99041358,0.011729858,0.512202539,-147.8705419,-12.20265957,0.010003495,-0.00080014,0.632099425,10.4883079
10.22,0.083071801,14.99047555,0.011729582,0.513701724,-148.0021105,-12.27451581,0.010004027,-0.000822576,0.631953265,10.48807877
10.23,0.083067884,14.99053738,0.011729311,0.515200873,-148.1335793,-12.34655168,0.010003578,-0.000864267,0.631892993,10.48784864
10.24,0.083063941,14.99059912,0.01172904,0.516699989,-148.2649089,-12.41884659,0.010002799,-0.00083672,0.632064583,10.48761498
10.25,0.083060621,14.99066067,0.011728787,0.518199072,-148.396179,-12.49125096,0.010001935,-0.000909335,0.631599997,10.48737745
10.26,0.083056452,14.9907222,0.011728529,0.519698126,-148.5272875,-12.56394436,0.010001104,-0.000875551,0.632017213,10.48713793
10.27,0.083051789,14.99078349,0.01172828,0.521197142,-148.6583167,-12.63678624,0.010000364,-0.000898251,0.631871873,10.48689262
10.28,0.08304829,14.99084462,0.011728044,0.522696125,-148.7892441,-12.7098078,0.009999737,-0.00093916,0.631816477,10.48664665
10.29,0.083044775,14.99090566,0.011727819,0.524195078,-148.9200312,-12.78308638,0.009999662,-0.000911999,0.631989042,10.48639745
10.3,0.083041875,14.99096649,0.011727618,0.525694005,-149.0507579,-12.85647397,0.009999764,-0.000985005,0.631525668,10.48614467
10.31,0.083038094,14.99102729,0.011727417,0.527192906,-149.1813201,-12.93015013,0.010000047,-0.00095059,0.631950011,10.48589018
10.32,0.083033804,14.99108784,0.011727228,0.528691775,-149.3118027,-13.00397335,0.010000347,-0.000973698,0.631808139,10.48563015
10.33,0.083030686,14.99114823,0.011727054,0.530190617,-149.4421814,-13.0779763,0.010000668,-0.001013941,0.631761437,10.48536978
10.34,0.083027582,14.99120849,0.01172689,0.531689435,-149.5724185,-13.15223443,0.010000803,-0.000987096,0.63193865,10.48510649
10.35,0.083025145,14.99126854,0.01172675,0.533188233,-149.7025944,-13.22660113,0.010000767,-0.001060365,0.631479878,10.48483997
10.36,0.083021865,14.99132855,0.01172661,0.534687013,-149.832603,-13.30125599,0.009999785,-0.001025117,0.631911353,10.48457207
10.37,0.083018114,14.99138829,0.011726481,0.536185768,-149.9625315,-13.37605652,0.009998697,-0.001048398,0.631771417,10.48429897
10.38,0.083015556,14.99144786,0.011726367,0.537684504,-150.0923541,-13.45103675,0.009997477,-0.001087793,0.631728622,10.48402587
10.39,0.083013005,14.9915073,0.011726262,0.539183225,-150.2220339,-13.52627023,0.009996286,-0.001061179,0.631903682,10.48375015
10.4,0.083011072,14.99156651,0.011726182,0.540681934,-150.3516517,-13.60161179,0.009995169,-0.001134696,0.631441684,10.48347145
10.41,0.083008194,14.99162567,0.011726098,0.542180634,-150.4810995,-13.67724085,0.009994598,-0.001098869,0.631872337,10.48319157
10.42,0.083004719,14.99168457,0.011726023,0.543679318,-150.6104667,-13.75301414,0.009995055,-0.001122609,0.631727849,10.48290665
10.43,0.0830023,14.99174328,0.011725958,0.545177989,-150.7397261,-13.82896699,0.009996817,-0.001161568,0.631684518,10.48262186
10.44,0.082999759,14.99180187,0.011725895,0.546676651,-150.8688415,-13.90517129,0.009999051,-0.001135458,0.6318567,10.48233455
10.45,0.082997729,14.99186022,0.01172585,0.548175306,-150.997894,-13.98148323,0.010001428,-0.001209425,0.631392545,10.48204439
10.46,0.082994665,14.99191853,0.011725792,0.549673957,-151.1267736,-14.05808229,0.010003839,-0.001172876,0.631826867,10.48175317
10.47,0.082990966,14.99197656,0.011725736,0.551172593,-151.2555721,-14.1348244,0.010005995,-0.001196636,0.631682989,10.48145706
10.48,0.082988334,14.9920344,0.011725682,0.55267122,-151.3842607,-14.21174618,0.010007825,-0.001234431,0.631644734,10.48116128
10.49,0.082985628,14.9920921,0.011725627,0.55416984,-151.5128038,-14.28891789,0.010007779,-0.001207749,0.631818573,10.48086322
10.5,0.082983507,14.99214956,0.011725586,0.555668455,-151.6412832,-14.36619687,0.010007117,-0.001281002,0.631356193,10.48056257
10.51,0.082980421,14.99220696,0.011725533,0.557167067,-151.7695867,-14.44376252,0.010005935,-0.001242608,0.631794821,10.48026113
10.52,0.082976769,14.99226408,0.011725482,0.558665667,-151.8978088,-14.52146994,0.010004769,-0.001265415,0.631651549,10.47995506
10.53,0.082974243,14.992321,0.011725438,0.56016426,-152.0259188,-14.59935688,0.010003624,-0.001301345,0.631616604,10.47964961
10.54,0.082971687,14.99237777,0.011725397,0.561662849,-152.1538823,-14.67749185,0.010002404,-0.001273819,0.631789934,10.47934211
10.55,0.082969739,14.99243429,0.011725375,0.563161435,-152.2817812,-14.75573357,0.010001109,-0.001346277,0.631326845,10.47903228
10.56,0.082966814,14.99249075,0.011725345,0.564660021,-152.4095016,-14.83426112,0.009999358,-0.001306402,0.631767653,10.47872186
10.57,0.082963304,14.99254692,0.011725322,0.566158597,-152.5371401,-14.91292908,0.009997563,-0.0013287,0.631623384,10.478407
10.58,0.082960898,14.99260288,0.011725308,0.567657169,-152.6646648,-14.99177623,0.009995712,-0.001363397,0.631590623,10.47809297
10.59,0.082958437,14.9926587,0.011725298,0.569155739,-152.7920416,-15.07086947,0.00999389,-0.001335717,0.631763119,10.47777706
10.6,0.082956564,14.99271426,0.011725307,0.570654308,-152.9193533,-15.15006889,0.009992151,-0.001408107,0.631299283,10.47745901
10.61,0.082953686,14.99276975,0.011725308,0.572152879,-153.0464838,-15.22955317,0.009991087,-0.001367622,0.631742861,10.47714054
10.62,0.08295021,14.99282494,0.011725313,0.573651443,-153.173532,-15.3091765,0.009991266,-0.001390261,0.631598659,10.4768178
10.63,0.082947838,14.99287993,0.011725324,0.575150004,-153.3004645,-15.38897865,0.009993084,-0.001424633,0.631569508,10.47649608
10.64,0.082945429,14.99293476,0.011725337,0.576648565,-153.4272479,-15.46902513,0.009995473,-0.001397488,0.631743453,10.47617268
10.65,0.082943641,14.99298933,0.011725366,0.578147128,-153.5539654,-15.54917729,0.009998043,-0.001470393,0.631281448,10.47584735
10.66,0.08294088,14.99304382,0.011725385,0.579645694,-153.6804989,-15.62961372,0.010000647,-0.001429427,0.631730833,10.47552181
10.67,0.082937572,14.99309801,0.011725407,0.581144255,-153.8069494,-15.71018815,0.010002966,-0.001452185,0.631589767,10.47519222
10.68,0.082935432,14.99315199,0.011725436,0.582642816,-153.9332823,-15.79094131,0.010004906,-0.001485633,0.631566901,10.47486391
10.69,0.082933326,14.99320579,0.011725469,0.58414138,-154.0594647,-15.87193738,0.010004741,-0.001458,0.63174422,10.47453417
10.7,0.08293191,14.99325933,0.011725521,0.58563995,-154.1855801,-15.95303876,0.010003854,-0.001530279,0.631285473,10.47420276
10.71,0.082929568,14.99331278,0.011725566,0.587138528,-154.3115088,-16.03442375,0.010002367,-0.001487704,0.631740062,10.47387141
10.72,0.082926715,14.99336593,0.011725619,0.588637105,-154.4373541,-16.11594555,0.010000897,-0.001509619,0.631601098,10.47353626
10.73,0.082925052,14.99341885,0.011725683,0.590135687,-154.5630798,-16.19764574,0.009999447,-0.001541481,0.631582248,10.47320263
10.74,0.082923424,14.99347159,0.011725755,0.591634278,-154.6886538,-16.279587,0.009998409,-0.001513184,0.631759749,10.47286779
10.75,0.082922463,14.99352407,0.01172585,0.593132881,-154.81416,-16.361633,0.009997689,-0.001584868,0.631300486,10.4725315
10.76,0.082920522,14.99357645,0.01172594,0.594631497,-154.9394771,-16.44396156,0.009998825,-0.001541178,0.631754548,10.47219543
10.77,0.08291799,14.99362853,0.011726039,0.596130119,-155.0647102,-16.52642574,0.010000191,-0.001562735,0.631611352,10.4718557
10.78,0.082916541,14.99368038,0.011726148,0.597628752,-155.1898219,-16.6090679,0.010001866,-0.00159356,0.631588588,10.47151763
10.79,0.082914996,14.99373206,0.011726259,0.599127398,-155.3147805,-16.69194954,0.01000357,-0.001564846,0.631757853,10.4711784
10.8,0.082913961,14.99378348,0.011726388,0.60062606,-155.4396705,-16.77493547,0.010005221,-0.001636048,0.631289493,10.47083776
10.81,0.082911762,14.99383481,0.011726503,0.602124738,-155.5643686,-16.85820324,0.010006241,-0.001590919,0.631736429,10.47049732
10.82,0.082908793,14.99388584,0.011726614,0.603623422,-155.6889822,-16.9416056,0.010006042,-0.00161161,0.631584792,10.47015316
10.83,0.08290675,14.99393665,0.011726723,0.605122117,-155.8134724,-17.02518565,0.010004182,-0.001640723,0.631557625,10.4698106
10.84,0.082904496,14.9939873,0.01172682,0.606620823,-155.9378081,-17.10900355,0.010001799,-0.001610936,0.631723685,10.46946684
10.85,0.082902704,14.99403768,0.011726921,0.60811954,-156.0620745,-17.19292523,0.00999925,-0.001681065,0.631254062,10.46912166
10.86,0.082899761,14.99408798,0.011726997,0.609618269,-156.1861465,-17.27712764,0.009996736,-0.001634392,0.63170689,10.46877673
10.87,0.082896148,14.99413797,0.011727061,0.611116999,-156.3101335,-17.36146335,0.009994547,-0.001654386,0.631560285,10.46842819
10.88,0.082893639,14.99418774,0.011727118,0.612615733,-156.4339955,-17.4459761,0.009992804,-0.001682403,0.631542309,10.46808146
10.89,0.082891148,14.99423732,0.011727166,0.614114473,-156.5577018,-17.53072479,0.009993303,-0.001652495,0.631715746,10.46773381
10.9,0.082889374,14.99428664,0.011727223,0.615613221,-156.6813381,-17.61557665,0.009994599,-0.001722626,0.63125365,10.46738508
10.91,0.08288669,14.99433585,0.011727265,0.617111977,-156.8047775,-17.70070809,0.009996599,-0.001675503,0.631714105,10.46703696
10.92,0.082883546,14.99438475,0.011727311,0.618610734,-156.9281313,-17.78597176,0.009998613,-0.001695645,0.631572249,10.46668557
10.93,0.082881664,14.99443341,0.011727366,0.620109494,-157.0513584,-17.87141203,0.01000065,-0.001723147,0.631559337,10.46633635
10.94,0.082879899,14.99448189,0.011727429,0.621608263,-157.1744283,-17.95708683,0.010002319,-0.0016931,0.631734433,10.46598649
10.95,0.082878886,14.99453009,0.011727518,0.623107043,-157.2974273,-18.04286435,0.010003691,-0.001762983,0.63127315,10.46563579
10.96,0.082876933,14.99457819,0.011727606,0.624605835,-157.4202267,-18.12892067,0.010003176,-0.001714698,0.631734757,10.46528589
10.97,0.08287445,14.99462596,0.011727708,0.626104632,-157.5429398,-18.21510821,0.010002458,-0.0017342,0.631591686,10.46493288
10.98,0.082873126,14.99467351,0.011727824,0.627603439,-157.6655244,-18.3014719,0.010001456,-0.001760364,0.631578608,10.46458216
10.99,0.0828718,14.99472087,0.01172795,0.629102259,-157.7879505,-18.38806852,0.010000482,-0.001729564,0.63175112,10.46423087
11,0.0828711,14.99476795,0.011728099,0.630601094,-157.9103049,-18.47476731,0.009999534,-0.001798701,0.631286901,10.46387883
11.01,0.082869327,14.99481494,0.01172824,0.632099948,-158.0324573,-18.5617437,0.009998763,-0.001749241,0.631746707,10.46352762
11.02,0.082866901,14.99486161,0.011728384,0.63359881,-158.1545229,-18.64885018,0.009998266,-0.001768204,0.631600002,10.46317334
11.03,0.082865528,14.99490805,0.011728533,0.635097684,-158.2764582,-18.73613218,0.009998152,-0.001793368,0.631584764,10.46282137
11.04,0.082864062,14.99495431,0.011728678,0.636596575,-158.3982338,-18.82364542,0.009998182,-0.001762207,0.631753463,10.46246887
11.05,0.08286315,14.9950003,0.011728833,0.638095484,-158.5199369,-18.91126028,0.009998264,-0.00183101,0.631285487,10.46211563
11.06,0.082861103,14.99504619,0.011728969,0.639594411,-158.6414355,-18.99915156,0.00999838,-0.001780722,0.631743254,10.46176326
11.07,0.082858362,14.99509177,0.011729098,0.641093346,-158.7628467,-19.08717191,0.00999857,-0.001799391,0.631593208,10.46140784
11.08,0.08285665,14.99513712,0.011729222,0.642592294,-158.884126,-19.17536716,0.009998866,-0.001823733,0.631576509,10.46105479
11.09,0.082854838,14.99518229,0.011729335,0.644091256,-159.0052441,-19.26379209,0.009999614,-0.001792255,0.631742843,10.46070124
11.1,0.082853587,14.99522719,0.011729455,0.645590234,-159.126289,-19.35231811,0.010000529,-0.001860727,0.631272913,10.46034702
11.11,0.082851217,14.995272,0.011729552,0.647089227,-159.2471269,-19.44111944,0.010001608,-0.001809529,0.631731203,10.45999374
11.12,0.082848183,14.99531649,0.011729643,0.648588226,-159.3678768,-19.53004885,0.010002703,-0.001827744,0.631580806,10.45963748
11.13,0.082846225,14.99536075,0.011729729,0.650087234,-159.488493,-19.6191526,0.01000382,-0.001851058,0.631565957,10.4592837
11.14,0.082844228,14.99540483,0.01172981,0.651586252,-159.6089465,-19.70848458,0.010004739,-0.001818912,0.631733613,10.45892954
11.15,0.082842861,14.99544864,0.0117299,0.653085282,-159.729326,-19.79791714,0.010005496,-0.001886657,0.631265508,10.45857486
11.16,0.082840448,14.99549236,0.011729975,0.654584326,-159.849496,-19.88762393,0.010005173,-0.001834084,0.631728025,10.45822125
11.17,0.082837452,14.99553575,0.011730049,0.656083372,-159.9695773,-19.97745783,0.01000474,-0.001851371,0.631581026,10.45786484
11.18,0.082835621,14.99557892,0.011730127,0.657582424,-160.0895233,-20.06746545,0.010004152,-0.001873235,0.63157156,10.45751109
11.19,0.082833841,14.9956219,0.011730206,0.659081487,-160.2093052,-20.15769973,0.010003592,-0.001840118,0.631743884,10.45715715
11.2,0.082832785,14.99566459,0.011730303,0.660580561,-160.3290123,-20.24803402,0.010003016,-0.001906905,0.631280673,10.45680289
11.21,0.082830765,14.9957072,0.011730393,0.662079649,-160.4485076,-20.33864123,0.01000214,-0.001853013,0.631748548,10.45644993
11.22,0.082828236,14.99574947,0.01173049,0.663578741,-160.5679136,-20.42937451,0.010000683,-0.001869489,0.631604843,10.45609437
11.23,0.082826922,14.99579151,0.011730597,0.665077843,-160.6871826,-20.52028074,0.009998396,-0.00189018,0.631598103,10.45574167
11.24,0.082825681,14.99583336,0.011730711,0.666576959,-160.8062863,-20.61141193,0.009995867,-0.001856508,0.631769366,10.45538898
11.25,0.08282514,14.99587493,0.011730848,0.66807609,-160.9253144,-20.70264251,0.009993257,-0.001922828,0.631303663,10.45503612
11.26,0.08282356,14.99591641,0.011730979,0.669575239,-161.0441286,-20.79414446,0.009990683,-0.001868377,0.631766434,10.45468464
11.27,0.082821347,14.99595757,0.011731116,0.671074398,-161.162853,-20.88577133,0.009988579,-0.001884914,0.631616089,10.4543306
11.28,0.082820187,14.9959985,0.011731259,0.67257357,-161.281439,-20.97757022,0.009987152,-0.001905527,0.63160289,10.45397941
11.29,0.082818918,14.99603925,0.011731402,0.674072758,-161.3998584,-21.06959227,0.009989053,-0.001872499,0.631767967,10.45362815
11.3,0.082818174,14.99607973,0.011731558,0.675571964,-161.5182016,-21.16171306,0.00999219,-0.00193957,0.631296738,10.45327663
11.31,0.082816241,14.99612012,0.011731695,0.677071189,-161.6363285,-21.25410385,0.009996385,-0.001885527,0.631759331,10.4529264
11.32,0.082813586,14.9961602,0.011731826,0.678570422,-161.7543649,-21.34661872,0.010000595,-0.001902722,0.631609525,10.45257354
11.33,0.08281197,14.99620006,0.011731952,0.680069666,-161.8722611,-21.43930501,0.010004827,-0.00192339,0.631600807,10.45222354
11.34,0.082810306,14.99623973,0.011732068,0.681568925,-161.9899891,-21.53221336,0.010008308,-0.001890276,0.631770842,10.45187353
11.35,0.082809291,14.99627913,0.01173219,0.683068199,-162.10764,-21.62522006,0.010011213,-0.001957022,0.631305298,10.4515234
11.36,0.082807249,14.99631843,0.011732292,0.68456749,-162.2250719,-21.71849592,0.010010273,-0.001901614,0.63177308,10.45117476
11.37,0.082804654,14.99635742,0.011732391,0.686066788,-162.3424124,-21.81189503,0.010008919,-0.001917656,0.631626356,10.45082372
11.38,0.082803243,14.99639617,0.011732491,0.687566098,-162.4596111,-21.90546496,0.010006967,-0.001936576,0.631618803,10.45047577
11.39,0.082801881,14.99643474,0.01173259,0.689065422,-162.5766401,-21.99925541,0.010005044,-0.00190207,0.631786417,10.450128
11.4,0.082801197,14.99647304,0.011732705,0.690564762,-162.6935913,-22.09314363,0.010003148,-0.001967448,0.631317038,10.44978027
11.41,0.082799443,14.99651125,0.011732811,0.69206412,-162.8103214,-22.18729938,0.010001478,-0.00191061,0.631779372,10.4494341
11.42,0.082797035,14.99654914,0.01173292,0.693563486,-162.9269595,-22.28157734,0.010000158,-0.001925722,0.631626554,10.44908554
11.43,0.08279567,14.99658682,0.011733034,0.695062864,-163.0434544,-22.37602513,0.009999347,-0.001943584,0.631613612,10.44874002
11.44,0.082794201,14.99662432,0.011733148,0.696562256,-163.1597782,-22.47069176,0.009998715,-0.001908571,0.631776669,10.44839462
11.45,0.082793272,14.99666155,0.011733276,0.698061663,-163.2760236,-22.56545549,0.009998149,-0.001973531,0.631303553,10.44804918
11.46,0.082791163,14.99669871,0.011733387,0.699561086,-163.3920457,-22.6604852,0.009997618,-0.001916131,0.63176525,10.44770523
11.47,0.082788341,14.99673555,0.011733494,0.701060514,-163.5079752,-22.75563614,0.009997132,-0.001931059,0.631612117,10.44735886
11.48,0.082786561,14.99677218,0.011733598,0.70255995,-163.6237601,-22.85095602,0.009996712,-0.001948498,0.631600916,10.44701555
11.49,0.082784722,14.99680863,0.011733693,0.704059397,-163.7393725,-22.94649315,0.009996535,-0.001913451,0.631766386,10.44667241
11.5,0.082783511,14.99684481,0.011733796,0.705558856,-163.8549056,-23.04212677,0.009996453,-0.001978409,0.631296361,10.44632932
11.51,0.082781236,14.99688091,0.011733879,0.707058327,-163.9702135,-23.13802488,0.009996472,-0.001920772,0.631762826,10.44598786
11.52,0.082778384,14.9969167,0.011733956,0.708557801,-164.0854279,-23.23404327,0.009996508,-0.001935782,0.631614365,10.44564412
11.53,0.082776716,14.99695227,0.011734033,0.71005728,-164.2004962,-23.33022971,0.009996565,-0.001953036,0.63160886,10.44530362
11.54,0.082775131,14.99698765,0.011734107,0.711556769,-164.3153907,-23.42663189,0.009996727,-0.001918103,0.631779535,10.44496347
11.55,0.082774305,14.99702277,0.011734197,0.71305627,-164.4302052,-23.52312997,0.009996957,-0.00198318,0.631314605,10.44462358
11.56,0.082772522,14.9970578,0.011734276,0.714555783,-164.5447921,-23.61989104,0.009997607,-0.001925375,0.631785304,10.44428551
11.57,0.08277024,14.99709251,0.011734361,0.716055301,-164.6592849,-23.71677152,0.009998314,-0.001940479,0.631639835,10.44394535
11.58,0.082769182,14.997127,0.011734456,0.717554828,-164.7736302,-23.81381916,0.009999104,-0.001957532,0.631636115,10.44360859
11.59,0.082768206,14.9971613,0.011734559,0.719054368,-164.8878001,-23.91108109,0.009999922,-0.001922597,0.631806653,10.44327233
11.6,0.082767945,14.99719534,0.011734684,0.720553924,-165.0018893,-24.00843834,0.010000751,-0.001987637,0.631340669,10.44293642
11.61,0.082766648,14.9972293,0.011734804,0.722053497,-165.1157486,-24.10605717,0.010001603,-0.001929412,0.63180898,10.44260238
11.62,0.082764739,14.99726295,0.011734932,0.723553079,-165.2295131,-24.20379454,0.010002449,-0.001944293,0.631660444,10.44226628
11.63,0.082763925,14.99729637,0.011735069,0.725052675,-165.3431286,-24.30169821,0.010003285,-0.001960785,0.631653312,10.44193356
11.64,0.082763057,14.99732963,0.011735208,0.726552288,-165.4565671,-24.39981476,0.010004139,-0.001925423,0.631820118,10.44160131
11.65,0.082762772,14.99736263,0.011735363,0.728051919,-165.5699242,-24.49802606,0.010005003,-0.001989982,0.631350368,10.44126935
